332,625
1038,966
595,871
193,1208
795,685
768,471
102,630
511,38
281,605
368,1119
613,80
305,338
1025,810
1234,61
513,39
419,337
1124,318
1211,52
201,690
743,269
1088,164
396,350
949,1112
391,1226
1138,232
1026,16
58,166
955,282
657,304
251,1130
746,451
1213,1098
468,37
1054,792
163,978
401,1018
815,1051
1047,625
323,685
1127,1196
138,25
611,810
19,388
102,959
154,285
203,711
246,26
527,777
885,292
1229,242
190,293
132,997
1195,676
1160,201
881,345
922,237
787,474
1058,1233
1213,1175
214,810
813,374
1226,761
520,194
742,1184
788,992
667,793
772,144
212,349
267,1
661,259
1056,876
831,1137
238,457
491,766
767,377
832,832
720,189
958,177
1137,461
578,1199
502,477
206,729
733,381
1169,199
481,627
120,71
205,24
166,814
1226,1200
954,11
983,225
674,681
837,445
91,591
1050,373
584,511
1131,150
929,113
252,611
1039,1037
774,115
294,421
884,35
244,863
781,1059
360,1087
585,105
852,1147
203,376
1122,227
530,771
538,442
791,201
1149,795
950,19
375,1116
369,87
963,911
1087,851
757,1032
690,330
348,63
545,1165
591,712
111,608
576,1089
31,1131
979,437
1222,135
62,828
1024,936
298,322
324,231
153,755
737,686
31,1160
231,850
280,469
817,962
588,424
162,520
929,879
769,617
1166,158
987,792
138,294
430,902
835,1092
823,454
1100,283
180,1087
718,1025
1079,175
332,702
616,642
8,511
720,1011
380,242
570,1100
631,695
33,330
1056,637
849,541
964,416
795,120
333,631
1126,362
115,1190
983,799
974,304
676,1004
104,688
1214,372
927,278
833,252
1,1030
1138,1057
905,845
1035,46
922,39
271,170
951,719
854,168
1061,732
517,1172
955,370
591,209
20,272
282,759
372,136
839,1129
830,68
723,587
106,440
172,1183
1056,101
1008,164
212,542
229,878
662,298
860,1029
23,709
1155,627
679,1036
782,932
691,1231
562,583
916,941
392,873
258,519
782,434
913,488
430,314
724,234
538,999
806,1086
1059,336
465,808
385,649
668,604
614,1184
314,820
211,647
156,401
160,994
293,158
1224,742
1100,410
6,1012
773,1052
202,134
608,898
896,625
1110,965
313,1050
1042,992
889,419
1020,475
554,1145
1065,301
450,157
666,1218
985,571
569,1143
913,309
1105,114
402,1137
1203,258
681,162
1163,553
748,1102
459,761
823,1160
344,386
683,1137
775,528
1198,305
1110,675
1117,734
451,1205
289,437
567,220
833,158
6,862
645,527
82,52
739,1051
895,307
612,116
68,1185
1198,661
46,668
901,1178
580,633
1217,265
972,462
1072,540
103,678
811,1064
80,724
98,989
1099,97
497,0
1219,287
731,1116
856,247
1103,122
1134,1103
894,674
238,371
678,466
9,230
779,234
1175,731
377,669
977,371
363,919
274,1155
463,1063
994,103
383,438
1111,989
144,1025
545,695
1200,803
376,594
0,870
835,757
508,89
1139,12
1099,30
1051,1027
1001,726
958,1123
487,514
1231,636
111,801
728,531
923,543
668,782
576,972
935,361
969,420
152,518
180,628
305,906
806,113
243,1055
731,122
1036,500
569,361
257,521
379,253
808,821
302,930
375,97
164,239
574,1074
1093,1020
1033,233
437,560
615,239
527,790
528,627
1175,236
67,699
1214,887
986,65
15,829
551,1115
247,0
216,742
217,794
1028,1111
1077,848
947,493
1074,309
1183,461
535,585
280,1196
329,184
923,369
687,1105
918,569
934,823
327,488
1052,825
589,15
1103,146
441,707
569,336
53,513
1055,65
744,732
326,872
584,689
53,226
565,596
202,561
177,1035
623,710
845,784
464,500
765,702
1107,408
1026,725
295,631
1152,443
421,934
803,686
910,559
808,703
585,407
555,664
715,1069
1183,617
1172,849
478,938
333,228
695,452
828,587
23,1151
705,734
727,685
119,334
146,231
1042,233
1175,300
295,555
1087,675
370,859
521,1226
1059,345
819,30
448,23
198,58
402,339
340,566
197,1194
745,543
129,888
560,805
346,882
957,1008
213,24
681,1067
1190,813
87,669
225,229
438,892
592,1134
952,369
831,1155
536,41
1133,1216
142,982
590,344
530,162
592,803
407,473
916,452
484,785
899,315
1189,158
371,721
982,1042
42,752
423,583
678,961
192,1101
1112,1094
729,629
467,1191
478,320
1032,524
72,700
303,73
546,565
1222,1067
292,902
790,550
626,383
619,167
758,261
895,322
184,653
214,1050
1081,521
445,914
245,877
945,1026
84,804
526,242
371,1184
1073,522
1117,1198
461,533
1155,412
1167,674
825,172
1165,118
1031,1098
673,1190
654,558
948,84
830,134
848,479
620,788
178,733
1001,656
1231,191
938,140
792,1073
1202,1080
963,1146
118,75
896,840
170,544
1154,415
647,85
570,718
17,246
1223,1136
810,793
558,713
1102,490
247,554
1128,1234
454,281
1003,232
301,593
993,287
603,727
359,623
1151,38
948,3
442,350
736,598
896,554
1090,1227
44,788
29,618
325,212
959,137
305,118
2,951
365,818
51,184
556,162
1010,797
737,433
1156,313
1129,565
537,492
1099,207
451,319
933,61
1065,1120
527,292
1107,756
301,676
1193,47
201,361
916,199
1094,124
401,953
518,682
971,102
874,387
805,866
1117,604
626,536
255,568
134,159
1209,575
303,681
416,218
721,1115
941,246
240,232
752,464
185,227
264,448
179,470
199,900
727,218
621,567
612,21
712,873
290,1002
513,686
478,1116
239,733
506,512
1225,922
586,874
447,1049
824,410
358,649
627,461
1191,480
1127,279
434,646
211,154
845,430
723,639
966,419
831,292
585,869
569,280
138,120
925,1072
45,851
509,948
1052,1130
737,248
1180,902
99,126
71,181
83,1028
727,868
104,728
415,104
788,1125
747,1118
363,146
289,880
397,330
420,498
263,970
15,847
794,568
127,631
490,1078
753,690
585,132
352,849
771,889
674,658
1079,810
1195,852
223,1233
113,944
51,678
68,1009
789,805
870,781
105,1185
434,551
374,1049
29,1012
520,893
1191,1024
386,1140
416,539
780,71
1041,699
553,663
1116,1192
209,17
872,943
70,543
691,872
910,639
819,955
913,96
1167,682
353,84
781,313
1133,510
1147,773
823,276
999,130
281,725
272,966
454,83
357,1088
478,589
479,1199
600,6
616,1119
776,738
1187,215
801,59
222,1144
338,1060
1087,1125
381,994
731,329
961,746
457,249
971,657
674,223
759,329
776,55
1096,485
366,1167
742,1141
644,557
783,1038
999,216
1209,1085
1139,1137
683,781
919,561
116,449
345,363
52,139
615,1190
588,994
1108,697
1099,1125
1194,942
603,514
605,1202
979,323
1103,605
203,527
524,311
851,903
38,821
906,800
976,838
123,61
732,323
1119,938
665,1034
373,605
560,1081
155,369
151,568
1066,934
1101,1053
323,586
1127,288
108,470
1121,1060
466,260
759,1057
495,394
939,1136
773,1112
1087,1061
1190,238
1104,733
323,659
868,943
585,540
566,760
701,773
1104,209
512,1151
7,401
313,1174
712,383
537,798
1013,1
777,1013
647,788
464,867
460,39
704,1190
705,1018
927,996
672,753
970,390
728,541
1119,409
420,1031
71,743
85,48
215,370
960,1026
185,113
542,570
789,724
36,299
578,1172
956,192
518,376
54,558
1175,1028
979,1063
1006,312
561,699
1020,1109
445,112
403,1223
190,257
401,1069
1087,658
1097,632
547,266
304,1012
698,664
189,987
25,57
524,992
47,986
686,457
873,304
293,635
1171,1227
892,6
664,129
1103,1180
474,739
31,646
255,963
910,606
1190,621
1104,735
1115,894
168,224
257,215
986,521
1218,1011
696,1129
617,1002
430,898
701,425
685,631
212,34
485,890
609,54
882,400
622,246
413,799
20,963
480,194
1040,537
710,120
888,1061
1078,479
64,732
1059,998
792,605
484,1099
185,1135
382,912
728,1055
167,377
920,840
599,210
474,1107
657,778
92,1001
53,631
573,961
11,89
544,479
1166,75
996,1067
248,77
509,950
306,724
1077,483
113,1204
1012,731
750,966
1230,1211
733,424
1218,379
1185,1000
537,621
922,20
516,877
132,58
1006,201
322,31
590,834
594,507
663,952
768,1097
320,955
1186,1201
893,1088
639,434
1144,988
930,1215
1069,879
678,799
374,1050
1043,452
580,1016
224,536
1227,857
302,868
264,495
254,483
256,995
1074,772
1091,1135
443,528
250,406
1204,1016
5,316
1178,338
12,333
669,962
1186,365
815,1088
375,409
347,1182
362,499
460,1041
729,652
83,430
881,28
786,881
862,849
1035,642
321,810
443,1127
299,52
542,732
261,1092
547,630
507,49
683,237
346,1164
671,131
666,260
312,643
799,647
806,306
6,515
475,262
69,147
541,657
374,337
985,879
261,667
307,819
627,193
264,1230
326,527
784,990
705,351
524,627
377,66
834,838
512,885
37,739
980,1038
501,988
202,1176
605,975
644,92
973,254
587,122
35,852
128,559
704,884
835,335
166,237
586,289
1047,172
768,942
208,480
553,540
1129,341
72,174
889,38
521,663
776,303
295,236
1061,462
227,435
925,579
26,67
660,837
496,1017
1018,657
876,476
501,25
1121,1154
1181,259
351,592
992,337
744,767
929,808
1069,1052
216,256
510,865
453,9
157,382
127,719
727,1006
913,601
620,340
21,156
688,944
825,39
314,754
1233,47
739,61
99,522
399,1062
677,551
1075,589
867,555
964,1030
583,934
263,888
495,1200
464,192
40,361
65,225
786,861
802,236
150,1159
990,986
1006,763
1096,480
1145,644
618,114
849,51
281,0
588,739
204,111
770,162
1033,18
189,36
139,1125
1127,711
174,1109
778,822
356,560
324,1167
990,1057
277,105
41,654
577,57
758,728
1007,1133
547,1101
246,1163
1053,501
1162,846
632,65
50,513
659,1181
77,271
62,208
939,275
430,230
378,332
696,195
86,701
1106,75
394,648
1217,297
785,695
964,639
590,488
265,6
879,1024
275,887
449,337
683,235
289,774
551,91
652,636
765,672
239,845
577,848
68,422
730,607
589,734
446,1059
916,689
6,1111
262,608
56,369
648,17
314,260
705,9
750,375
709,518
556,845
897,618
498,416
572,1002
712,1188
813,1166
616,1199
1044,107
324,787
1087,265
64,507
196,879
847,190
322,1167
189,993
326,210
871,495
1052,213
163,267
491,619
939,67
700,414
1051,1118
71,212
839,1049
1219,536
79,249
49,493
54,29
751,958
180,733
770,1038
246,186
1202,934
136,290
999,743
31,642
827,1161
359,136
680,54
438,759
473,700
121,675
964,1059
1220,1141
610,196
380,46
763,195
827,896
397,490
628,368
747,366
201,871
704,39
675,309
1058,459
305,721
552,961
134,918
91,875
778,866
1215,1019
1088,1090
928,1151
354,443
738,349
30,984
1044,125
224,888
775,1140
838,415
625,180
627,1132
1010,900
155,458
524,518
551,703
701,653
535,133
185,794
140,642
123,1131
248,8
388,684
288,1172
367,639
44,414
1112,637
1171,646
1,794
1216,147
381,491
1068,862
833,583
1175,1174
366,284
1207,1200
564,239
1207,61
1176,43
1100,210
794,891
1179,320
1000,895
91,530
473,714
608,118
235,1178
813,1203
649,369
1101,575
89,641
788,1091
1187,347
205,1153
1093,464
35,286
87,733
154,810
1166,732
141,579
19,570
1076,143
287,1060
359,283
440,956
590,27
319,266
1007,785
293,554
501,31
978,1135
1137,697
742,1148
416,347
52,665
57,86
993,678
783,641
489,9
333,1215
613,25
858,86
288,484
1160,204
145,107
172,1158
1185,712
413,418
827,638
311,395
799,129
535,1080
891,59
1214,1073
988,77
8,117
298,911
1042,567
53,295
1117,858
559,147
397,674
407,482
1081,34
1063,832
322,559
438,19
1128,1021
482,1039
987,899
458,738
117,319
1094,1110
40,665
829,553
834,32
112,710
856,474
996,85
451,770
1100,611
547,805
263,145
936,510
1057,692
735,1094
594,702
845,294
134,628
1199,11
1233,403
985,480
179,420
522,794
430,285
297,704
731,166
94,1168
857,122
1056,202
419,820
548,346
266,1133
928,103
605,1006
766,279
645,455
701,188
632,1167
896,1035
1077,122
432,417
435,1065
425,922
329,1056
147,867
924,404
1061,953
1058,442
497,857
755,189
1045,499
1175,966
1225,1210
299,944
373,1204
675,1180
350,14
830,1113
547,413
565,302
1116,663
664,800
689,785
337,184
723,830
1145,447
808,408
113,934
878,1029
191,406
528,940
1087,251
51,96
154,1
429,1186
863,999
764,1181
1107,864
404,482
1229,806
857,217
623,21
719,939
88,891
314,883
960,580
48,1206
1017,743
652,1065
1090,1233
493,1112
1097,139
229,1175
74,388
894,121
38,257
415,892
938,673
620,999
609,116
1230,720
1088,757
310,134
46,620
768,430
573,49
728,1141
284,1223
931,565
336,1075
812,77
274,163
1168,249
153,18
1067,208
415,1081
996,1229
592,482
316,422
377,126
391,226
94,200
144,1156
104,958
189,1188
237,419
1223,8
665,988
199,189
824,412
943,869
609,18
135,52
335,276
104,659
629,493
554,395
263,1213
136,73
584,290
890,1204
368,819
38,61
714,1099
582,1164
1066,262
716,700
627,35
707,833
1077,825
717,1006
561,621
730,884
755,931
829,549
920,58
993,426
44,521
835,568
785,761
327,464
958,868
487,867
900,500
1008,179
127,270
458,766
104,1213
1152,1150
1072,136
1170,328
573,989
982,378
287,127
875,313
802,1139
1090,593
987,886
1046,1143
80,249
627,737
651,411
356,663
301,1092
761,699
619,1089
590,893
973,263
616,499
307,9
420,226
470,299
846,751
56,989
223,1052
10,66
319,373
640,563
548,99
969,1076
941,18
676,859
146,812
1087,245
492,1
658,639
1216,225
148,249
356,957
479,456
984,10
1218,111
950,1166
443,567
1130,180
1117,336
598,1006
600,583
1006,745
683,1091
715,306
374,1128
811,473
469,792
1082,2
623,88
1178,508
216,1226
981,17
908,857
369,1055
333,1165
568,17
891,56
845,428
643,720
998,1111
903,133
11,680
599,156
369,375
875,273
466,312
193,915
66,855
502,810
629,291
682,1093
1091,67
472,976
395,789
1127,850
16,880
685,1136
296,97
629,934
1151,229
791,1031
359,1139
1139,1188
768,66
697,336
605,857
784,28
375,925
1104,802
490,162
548,630
977,24
567,664
971,808
31,204
819,771
520,980
694,877
54,98
54,189
712,724
1206,1034
75,1007
645,419
257,935
247,551
976,150
34,1227
612,1063
318,256
1120,359
105,1066
1170,1107
1229,161
1221,516
132,995
547,485
343,715
109,501
554,940
200,1166
30,447
610,1180
314,276
337,285
350,17
727,241
1192,873
1223,1060
533,581
744,1140
917,628
566,170
571,233
649,607
520,879
967,334
938,1111
567,844
992,641
691,1057
983,1216
839,301
490,1209
830,256
282,706
59,1114
677,155
767,439
262,885
522,410
761,1058
702,932
79,679
282,587
298,607
937,365
590,421
1186,350
718,1022
514,393
410,1229
229,62
183,667
117,511
148,26
563,855
55,291
1022,715
674,853
882,1210
949,495
239,262
926,118
391,953
933,208
286,633
605,204
895,309
1030,1111
833,603
407,399
130,65
1209,881
835,219
785,1201
1181,449
411,680
376,641
109,873
878,1165
1225,103
381,61
300,111
294,952
538,439
517,405
635,29
317,594
788,131
1222,166
377,329
19,1225
714,1151
695,898
33,211
783,97
689,1223
434,528
30,276
902,498
801,235
694,1125
693,838
501,813
452,1055
136,141
1204,1118
5,1147
831,60
878,1180
1059,219
528,191
1170,426
218,1121
467,115
261,923
1153,1090
225,1225
1052,429
139,54
344,790
913,1123
209,406
67,1005
969,327
199,446
80,21
704,417
685,261
887,1077
391,1017
224,72
378,7
908,1142
971,1150
588,173
470,324
932,1014
663,1133
645,448
1200,175
1174,66
1173,1000
962,758
804,920
497,447
278,1175
668,650
1011,840
53,1149
554,160
542,178
352,1020
237,248
883,943
600,1108
159,468
1062,561
90,770
813,1048
3,1140
1142,1162
758,786
969,631
335,525
1097,366
543,621
1145,511
211,978
146,924
226,1109
348,721
219,227
378,703
691,753
1156,68
932,457
1076,1025
1083,140
1065,1051
479,1015
800,1234
37,331
52,1123
820,920
726,83
